"SUBJECT","YEAR_ID","MONTH_ID","QTY","UNIT","DATAOWNER"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,4,753.566,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,5,720.67,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,6,756.357,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,7,732.799,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,8,666.299,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,9,770.567,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,10,732.45,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,11,669.019,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2562,12,815.701,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,1,802.154,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,2,797.792,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,3,902.188,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,4,944.475,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,5,1348.825,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,6,886.999,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,7,759.717,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,8,935.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,9,647.501,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,10,698.514,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,11,719.644,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2563,12,940.094,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,1,712.004,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,2,880.006,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,3,741.052,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,4,801.88,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,5,1022.988,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,6,916.396,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,7,912.364,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,8,1265.732,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,9,972.56,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,10,1119.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,11,1211.758,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2564,12,882.106,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,1,629.169,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,2,602.029,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,3,696.311,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,4,617.272,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,5,1007.152,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,6,779.683,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,7,682.752,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการส่งออกน้ำมันสำเร็จรูป",2565,8,663.106,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
