"SUBJECT","YEAR_ID","MONTH_ID","DETAIL_NAME_THAI","COUNTRY","QTY","UNIT","DATAOWNER"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,5,"ก๊าซธรรมชาติ","เมียนมา",35328.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,6,"ก๊าซธรรมชาติ","เมียนมา",34304.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,7,"ก๊าซธรรมชาติ","เมียนมา",35815.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,8,"ก๊าซธรรมชาติ","เมียนมา",34557,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,9,"ก๊าซธรรมชาติ","เมียนมา",34605.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,10,"ก๊าซธรรมชาติ","เมียนมา",27051.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,11,"ก๊าซธรรมชาติ","เมียนมา",25951.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2554,12,"ก๊าซธรรมชาติ","เมียนมา",22738.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,1,"ก๊าซธรรมชาติ","ไทย",7.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,1,"ก๊าซธรรมชาติ","เมียนมา",21808.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,2,"ก๊าซธรรมชาติ","เมียนมา",27685,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,2,"ก๊าซธรรมชาติ","ไทย",6366,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,3,"ก๊าซธรรมชาติ","เมียนมา",34094.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,3,"ก๊าซธรรมชาติ","ไทย",8391,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,4,"ก๊าซธรรมชาติ","ไทย",6790,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,4,"ก๊าซธรรมชาติ","เมียนมา",20444.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,5,"ก๊าซธรรมชาติ","เมียนมา",30747,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,5,"ก๊าซธรรมชาติ","ไทย",15.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,6,"ก๊าซธรรมชาติ","เมียนมา",33688.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,6,"ก๊าซธรรมชาติ","ไทย",6.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,7,"ก๊าซธรรมชาติ","ไทย",7.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,7,"ก๊าซธรรมชาติ","เมียนมา",31400,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,8,"ก๊าซธรรมชาติ","เมียนมา",32240.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,8,"ก๊าซธรรมชาติ","ไทย",6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,9,"ก๊าซธรรมชาติ","เมียนมา",27726.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,9,"ก๊าซธรรมชาติ","ไทย",7918,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,10,"ก๊าซธรรมชาติ","เมียนมา",34497.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,10,"ก๊าซธรรมชาติ","ไทย",6.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,11,"ก๊าซธรรมชาติ","ไทย",8593,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,11,"ก๊าซธรรมชาติ","เมียนมา",33030.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,12,"ก๊าซธรรมชาติ","ไทย",7009,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2555,12,"ก๊าซธรรมชาติ","เมียนมา",31018,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,1,"ก๊าซธรรมชาติ","เมียนมา",29881.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,2,"ก๊าซธรรมชาติ","เมียนมา",24133.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,3,"ก๊าซธรรมชาติ","เมียนมา",33347.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,4,"ก๊าซธรรมชาติ","เมียนมา",21267,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,5,"ก๊าซธรรมชาติ","เมียนมา",31958.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,6,"ก๊าซธรรมชาติ","เมียนมา",29409,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,7,"ก๊าซธรรมชาติ","เมียนมา",30153.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,8,"ก๊าซธรรมชาติ","เมียนมา",31558.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,9,"ก๊าซธรรมชาติ","เมียนมา",31866.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,10,"ก๊าซธรรมชาติ","เมียนมา",33352,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,11,"ก๊าซธรรมชาติ","เมียนมา",32734.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2556,12,"ก๊าซธรรมชาติ","เมียนมา",27841,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,1,"ก๊าซธรรมชาติ","เมียนมา",11705,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,2,"ก๊าซธรรมชาติ","เมียนมา",24884,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,3,"ก๊าซธรรมชาติ","เมียนมา",29285.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,4,"ก๊าซธรรมชาติ","เมียนมา",28243,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,5,"ก๊าซธรรมชาติ","เมียนมา",30548.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,6,"ก๊าซธรรมชาติ","เมียนมา",28383.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,7,"ก๊าซธรรมชาติ","เมียนมา",27599.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,8,"ก๊าซธรรมชาติ","เมียนมา",37854.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,9,"ก๊าซธรรมชาติ","เมียนมา",39803.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,10,"ก๊าซธรรมชาติ","เมียนมา",38302.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,11,"ก๊าซธรรมชาติ","เมียนมา",38677.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2557,12,"ก๊าซธรรมชาติ","เมียนมา",34911.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,1,"ก๊าซธรรมชาติ","เมียนมา",34206.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,2,"ก๊าซธรรมชาติ","เมียนมา",33727,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,3,"ก๊าซธรรมชาติ","เมียนมา",38451.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,4,"ก๊าซธรรมชาติ","เมียนมา",21176,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,5,"ก๊าซธรรมชาติ","เมียนมา",39047,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,6,"ก๊าซธรรมชาติ","เมียนมา",37793.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,7,"ก๊าซธรรมชาติ","เมียนมา",39055.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,8,"ก๊าซธรรมชาติ","เมียนมา",37919.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,9,"ก๊าซธรรมชาติ","เมียนมา",36083,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,10,"ก๊าซธรรมชาติ","เมียนมา",31037.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,11,"ก๊าซธรรมชาติ","เมียนมา",30728,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2558,12,"ก๊าซธรรมชาติ","เมียนมา",31524.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,1,"ก๊าซธรรมชาติ","เมียนมา",32529.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,2,"ก๊าซธรรมชาติ","เมียนมา",26938.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,3,"ก๊าซธรรมชาติ","เมียนมา",29581.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,4,"ก๊าซธรรมชาติ","เมียนมา",30454.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,5,"ก๊าซธรรมชาติ","เมียนมา",36050.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,6,"ก๊าซธรรมชาติ","เมียนมา",33302.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,7,"ก๊าซธรรมชาติ","เมียนมา",28028.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,8,"ก๊าซธรรมชาติ","เมียนมา",34312.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,9,"ก๊าซธรรมชาติ","เมียนมา",34646.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,10,"ก๊าซธรรมชาติ","เมียนมา",35923,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,11,"ก๊าซธรรมชาติ","เมียนมา",31766.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2559,12,"ก๊าซธรรมชาติ","เมียนมา",29275.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,1,"ก๊าซธรรมชาติ","เมียนมา",32615.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,2,"ก๊าซธรรมชาติ","เมียนมา",24544.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,3,"ก๊าซธรรมชาติ","เมียนมา",27236.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,4,"ก๊าซธรรมชาติ","เมียนมา",27784.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,5,"ก๊าซธรรมชาติ","เมียนมา",34578.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,6,"ก๊าซธรรมชาติ","เมียนมา",33580.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,7,"ก๊าซธรรมชาติ","เมียนมา",36006,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,8,"ก๊าซธรรมชาติ","เมียนมา",34620.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,9,"ก๊าซธรรมชาติ","เมียนมา",32511.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,10,"ก๊าซธรรมชาติ","เมียนมา",30820.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,11,"ก๊าซธรรมชาติ","เมียนมา",29137.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2560,12,"ก๊าซธรรมชาติ","เมียนมา",29313.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,1,"ก๊าซธรรมชาติ","เมียนมา",25539.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,2,"ก๊าซธรรมชาติ","เมียนมา",24482.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,3,"ก๊าซธรรมชาติ","เมียนมา",34173.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,4,"ก๊าซธรรมชาติ","เมียนมา",28133.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,5,"ก๊าซธรรมชาติ","เมียนมา",33477.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,6,"ก๊าซธรรมชาติ","เมียนมา",32568.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,7,"ก๊าซธรรมชาติ","เมียนมา",31764.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,8,"ก๊าซธรรมชาติ","เมียนมา",31171,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,9,"ก๊าซธรรมชาติ","เมียนมา",30696.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,10,"ก๊าซธรรมชาติ","เมียนมา",30029.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,11,"ก๊าซธรรมชาติ","เมียนมา",28706.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2561,12,"ก๊าซธรรมชาติ","เมียนมา",24064.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,1,"ก๊าซธรรมชาติ","เมียนมา",23913.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,2,"ก๊าซธรรมชาติ","เมียนมา",28194.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,3,"ก๊าซธรรมชาติ","เมียนมา",30860.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,4,"ก๊าซธรรมชาติ","เมียนมา",27298.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,5,"ก๊าซธรรมชาติ","เมียนมา",31837.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,6,"ก๊าซธรรมชาติ","เมียนมา",29784.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,7,"ก๊าซธรรมชาติ","เมียนมา",28980.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,8,"ก๊าซธรรมชาติ","เมียนมา",24470.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,9,"ก๊าซธรรมชาติ","เมียนมา",28056.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,10,"ก๊าซธรรมชาติ","เมียนมา",29409.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,11,"ก๊าซธรรมชาติ","เมียนมา",25183,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2562,12,"ก๊าซธรรมชาติ","เมียนมา",17447.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,1,"ก๊าซธรรมชาติ","เมียนมา",21429.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,2,"ก๊าซธรรมชาติ","เมียนมา",24614.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,3,"ก๊าซธรรมชาติ","เมียนมา",28070.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,4,"ก๊าซธรรมชาติ","เมียนมา",22354.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,5,"ก๊าซธรรมชาติ","เมียนมา",26741.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,6,"ก๊าซธรรมชาติ","เมียนมา",28059.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,7,"ก๊าซธรรมชาติ","เมียนมา",29746,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,8,"ก๊าซธรรมชาติ","เมียนมา",28279.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,9,"ก๊าซธรรมชาติ","เมียนมา",27900.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,10,"ก๊าซธรรมชาติ","เมียนมา",24810.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,11,"ก๊าซธรรมชาติ","เมียนมา",25332.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2563,12,"ก๊าซธรรมชาติ","เมียนมา",22337.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,1,"ก๊าซธรรมชาติ","เมียนมา",22315.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,2,"ก๊าซธรรมชาติ","เมียนมา",26038.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,3,"ก๊าซธรรมชาติ","เมียนมา",28175.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,4,"ก๊าซธรรมชาติ","เมียนมา",22272.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,5,"ก๊าซธรรมชาติ","เมียนมา",25861.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,6,"ก๊าซธรรมชาติ","เมียนมา",28212,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,7,"ก๊าซธรรมชาติ","เมียนมา",26260,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,8,"ก๊าซธรรมชาติ","เมียนมา",27036,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,9,"ก๊าซธรรมชาติ","เมียนมา",28044.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,10,"ก๊าซธรรมชาติ","เมียนมา",24135.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,11,"ก๊าซธรรมชาติ","เมียนมา",27798.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2564,12,"ก๊าซธรรมชาติ","เมียนมา",24572.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2565,1,"ก๊าซธรรมชาติ","เมียนมา",23358.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2565,2,"ก๊าซธรรมชาติ","เมียนมา",26714.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2565,3,"ก๊าซธรรมชาติ","เมียนมา",29158.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติ (NG)",2565,4,"ก๊าซธรรมชาติ","เมียนมา",23831.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
