country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Thailand,1964,THA,30232136.0,61933270931.0,,,,,,,,,,,,,,,,-24.087587356567383,-0.0886554718017578,9.241792678833008,0.2793991267681122,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.66666412353516,-0.0465200021862983,0.7693799734115601,0.023259999230504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,1965,THA,31149337.0,66849225205.0,,,0.0,0.0,,,,0.0,,,,16.801321029663086,0.5233500003814697,,,20.192310333251957,0.0564171373844146,10.780847549438477,0.3358162641525268,,1.712767481803894,,,,,,,985.7843017578124,0.4593400657176971,,,,,905.9486694335938,28.21969985961914,,92.35460662841795,,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,2.336111068725586,26.99897003173828,0.8410000205039978,74.99713897705078,,7.645390510559082,,,2.336111068725586,26.99897003173828,0.8410000205039978,74.99713897705078,,7.645390510559082,,,,,0.0,0.0,0.0,0.0,,0.0,,,27.69635009765625,,,889.1473388671875,-100.0,-0.023259999230504,0.0,0.0,,90.641845703125,0.0,0.0,,,,0.0,,0.0,,,0.0,,30.706527709960938,,,2.336111068725586,26.99897003173828,0.8410000205039978,74.99713897705078,,7.645390510559082,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Thailand,1966,THA,32086073.0,74363569972.0,,0.0,0.0,0.0,,,,0.0,,44.44445037841797,0.2326000332832336,23.56006622314453,0.7559500336647034,,,36.79999542236328,0.1235803663730621,14.317633628845217,0.459396630525589,,2.0766165256500244,,,,,19.17222023010254,5.887123107910156,1140.48388671875,0.4920910894870758,18.525049209594727,5.227713584899902,,,1042.427734375,33.44741439819336,,91.8810043334961,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,26.51605033874512,0.6194443702697754,2.9555554389953613,33.16080474853516,1.0640000104904177,92.11334228515624,,8.118995666503906,26.51605033874512,0.6194443702697754,2.9555554389953613,33.16080474853516,1.0640000104904177,92.11334228515624,,8.118995666503906,,,,0.0,0.0,0.0,0.0,0.0,,0.0,18.035276412963867,4.995113372802734,32.691463470458984,,,1018.86767578125,,0.0,0.0,0.0,,89.80438995361328,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,36.59365081787109,26.51605033874512,0.6194443702697754,2.9555554389953613,33.16080474853516,1.0640000104904177,92.11334228515624,,8.118995666503906,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1967,THA,33037797.0,80603448250.0,,0.0,0.0,0.0,,,,0.0,,78.4615249633789,0.5931299328804016,40.83444213867188,1.349079966545105,,,95.90644073486328,0.4405909478664398,27.24114990234375,0.8999875783920288,,3.2560336589813232,,,,,13.89515209197998,5.084743499755859,1261.5367431640625,0.5170795321464539,12.514628410339355,4.185819625854492,,,1139.0963134765625,37.63323211669922,,90.82862091064452,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,28.571430206298828,0.8444445133209229,3.799999952316284,41.40711975097656,1.368000030517578,115.019775390625,,9.171381950378418,28.571430206298828,0.8444445133209229,3.799999952316284,41.40711975097656,1.368000030517578,115.019775390625,,9.171381950378418,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.989686965942385,3.592689514160156,36.28415298461914,,,1098.2618408203125,,0.0,0.0,0.0,,87.57258605957031,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,41.67839431762695,28.571430206298828,0.8444445133209229,3.799999952316284,41.40711975097656,1.368000030517578,115.019775390625,,9.171381950378418,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1968,THA,34002562.0,87150752500.0,,0.0,0.0,0.0,,,,0.0,,10.344826698303224,0.1395599842071533,43.78022766113281,1.4886399507522583,,,-8.955224990844727,-0.0805959105491638,24.097938537597656,0.819391667842865,,2.797148942947388,,,,,28.295957565307617,11.79330062866211,1572.578369140625,0.6135540008544922,31.046735763549805,11.683890342712402,,,1450.394287109375,49.31712341308594,,92.66669464111328,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,2.704674005508423,0.1027774810791015,3.9027774333953857,41.32041549682617,1.4049999713897705,114.77892303466795,,7.333304405212402,2.704674005508423,0.1027774810791015,3.9027774333953857,41.32041549682617,1.4049999713897705,114.77892303466795,,7.333304405212402,,,,0.0,0.0,0.0,0.0,0.0,,0.0,31.81645393371582,11.544330596923828,47.82848358154297,,,1406.6141357421875,,0.0,0.0,0.0,,89.86954498291016,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,53.47169494628906,2.704674005508423,0.1027774810791015,3.9027774333953857,41.32041549682617,1.4049999713897705,114.77892303466795,,7.333304405212402,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1969,THA,34973784.0,94018298125.0,,0.0,0.0,0.0,,,,0.0,,6.250007629394531,0.0930401086807251,45.224735260009766,1.5816800594329834,,,14.098358154296877,0.1155207753181457,26.731807708740234,0.9349124431610109,,2.810030221939087,,,,,5.615495681762695,3.0027008056640625,1614.763671875,0.6006745100021362,8.241076469421387,4.0642619132995605,,,1526.32568359375,53.381385803222656,,94.83795928955078,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-25.55159950256348,-0.9972219467163086,2.905555486679077,29.908117294311523,1.0460000038146973,83.0781021118164,,5.162042140960693,-25.55159950256348,-0.9972219467163086,2.905555486679077,29.908117294311523,1.0460000038146973,83.0781021118164,,5.162042140960693,,,,0.0,0.0,0.0,0.0,0.0,,0.0,8.303048133850098,3.971221923828125,51.79970550537109,,,1481.1009521484375,,0.0,0.0,0.0,,92.0279312133789,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,56.474395751953125,-25.55159950256348,-0.9972219467163086,2.905555486679077,29.908117294311523,1.0460000038146973,83.0781021118164,,5.162042140960693,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1970,THA,35954411.0,100145351953.0,,0.0,0.0,0.0,,,,0.0,,6.617650032043457,0.1046700477600097,46.9024543762207,1.6863501071929932,,,14.942530632019045,0.1396995782852172,29.88818359375,1.074612021446228,,2.5186960697174072,,,,,19.122203826904297,10.799148559570312,1871.0789794921875,0.6717590093612671,16.12551498413086,8.608022689819336,,,1724.111328125,61.98941040039063,,92.58604431152344,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,70.84129333496094,2.058333158493042,4.963888645172119,49.70182800292969,1.7869999408721924,138.0606231689453,,7.413957118988037,70.84129333496094,2.058333158493042,4.963888645172119,49.70182800292969,1.7869999408721924,138.0606231689453,,7.413957118988037,,,,0.0,0.0,0.0,0.0,0.0,,0.0,16.41583251953125,8.503353118896484,60.30305862426758,,,1677.2088623046875,,0.0,0.0,0.0,,90.06734466552734,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,67.27354431152344,70.84129333496094,2.058333158493042,4.963888645172119,49.70182800292969,1.7869999408721924,138.0606231689453,,7.413957118988037,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1971,THA,36937392.0,105055231445.0,,0.0,0.0,0.0,,,,0.0,,-21.2069034576416,-0.3576226234436035,35.9724235534668,1.3287274837493896,,,11.249998092651367,0.1208938360214233,32.3657341003418,1.1955058574676514,,1.791945457458496,,,,,10.76718807220459,7.24346923828125,2017.386962890625,0.7093127369880676,10.440003395080566,6.471696376800537,,,1853.4364013671875,68.46110534667969,,92.32786560058594,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,14.605493545532228,0.7250003814697266,5.688889026641846,55.44517135620117,2.0480000972747803,154.01437377929688,,7.672136783599853,14.605493545532228,0.7250003814697266,5.688889026641846,55.44517135620117,2.0480000972747803,154.01437377929688,,7.672136783599853,,,,0.0,0.0,0.0,0.0,0.0,,0.0,11.324995994567873,6.829319000244141,67.13237762451172,,,1817.4639892578125,,0.0,0.0,0.0,,90.53591918945312,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,74.51701354980469,14.605493545532228,0.7250003814697266,5.688889026641846,55.44517135620117,2.0480000972747803,154.01437377929688,,7.672136783599853,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1972,THA,37933932.0,109423360429.0,,0.0,0.0,0.0,,,,0.0,,-21.3986873626709,-0.2843302488327026,27.532005310058597,1.044397234916687,,,-22.471912384033203,-0.2686530351638794,24.4333438873291,0.926852822303772,,1.158933162689209,,,,,21.350547790527344,15.9097900390625,2383.79736328125,0.8263939619064331,24.621309280395508,16.856019973754883,,,2249.097900390625,85.31712341308594,,94.67359924316406,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-15.625001907348633,-0.8888893127441406,4.799999713897705,45.55288696289063,1.7280000448226929,126.53578186035156,,5.326401233673096,-15.625001907348633,-0.8888893127441406,4.799999713897705,45.55288696289063,1.7280000448226929,126.53578186035156,,5.326401233673096,,,,0.0,0.0,0.0,0.0,0.0,,0.0,25.53216552734375,17.140350341796875,84.2727279663086,,,2221.56591796875,,0.0,0.0,0.0,,93.51466369628906,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,90.4268035888672,-15.625001907348633,-0.8888893127441406,4.799999713897705,45.55288696289063,1.7280000448226929,126.53578186035156,,5.326401233673096,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1973,THA,38947791.0,120382750742.0,,0.0,0.0,0.0,,,,0.0,,7.065543174743652,0.0737923383712768,28.7099609375,1.118189573287964,,,4.63768196105957,0.0429844856262207,24.900957107543945,0.9698373079299928,,1.1702555418014526,,,,,6.03913688659668,5.46099853515625,2461.957275390625,0.7965244054794312,5.874019145965576,5.011544227600098,,,2319.224365234375,90.32866668701172,,94.53461456298828,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,8.796293258666992,0.4222221374511719,5.222221851348877,48.26974487304688,1.8799999952316284,134.08262634277344,,5.4653825759887695,8.796293258666992,0.4222221374511719,5.222221851348877,48.26974487304688,1.8799999952316284,134.08262634277344,,5.4653825759887695,,,,0.0,0.0,0.0,0.0,0.0,,0.0,5.859252452850342,4.937751770019531,89.21047973632812,,,2290.514404296875,,0.0,0.0,0.0,,93.36436462402344,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,95.88780212402344,8.796293258666992,0.4222221374511719,5.222221851348877,48.26974487304688,1.8799999952316284,134.08262634277344,,5.4653825759887695,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1974,THA,39952896.0,125775711386.0,,0.0,0.0,0.0,,,,0.0,,49.952674865722656,0.558565616607666,41.968299865722656,1.67675518989563,,,34.34903717041016,0.3331297636032104,32.61258316040039,1.3029670715332031,,1.6881579160690308,,,,,4.043520450592041,3.877243041992188,2497.066650390625,0.7931980490684509,2.400235652923584,2.1681008338928223,,,2315.1455078125,92.49677276611328,,93.12579345703124,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,30.744678497314453,1.605555534362793,6.82777738571167,61.52244567871094,2.4579999446868896,170.8956756591797,,6.874209403991699,30.744678497314453,1.605555534362793,6.82777738571167,61.52244567871094,2.4579999446868896,170.8956756591797,,6.874209403991699,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.8041996955871584,1.6095352172851562,90.82001495361328,,,2273.17724609375,,0.0,0.0,0.0,,91.43762969970705,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,99.76504516601562,30.744678497314453,1.605555534362793,6.82777738571167,61.52244567871094,2.4579999446868896,170.8956756591797,,6.874209403991699,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1975,THA,40939999.0,132015456000.0,,0.0,0.0,0.0,,,,0.0,,-4.415461540222168,-0.0740364789962768,39.14799118041992,1.602718710899353,,,-4.7422709465026855,-0.0617902278900146,30.316972732543945,1.2411768436431885,,1.4635610580444336,,,,,10.376629829406738,10.352249145507812,2689.723876953125,0.8341242671012878,8.18376350402832,7.569716453552246,,,2444.222900390625,100.06649017333984,,91.37811279296876,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,38.28315734863281,2.6138882637023926,9.441665649414062,83.02394104003906,3.3989999294281006,230.6220245361328,,8.621883392333984,38.28315734863281,2.6138882637023926,9.441665649414062,83.02394104003906,3.3989999294281006,230.6220245361328,,8.621883392333984,,,,0.0,0.0,0.0,0.0,0.0,,0.0,8.416375160217285,7.643753051757812,98.4637680053711,,,2405.074951171875,,0.0,0.0,0.0,,89.91455841064453,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,110.11729431152344,38.28315734863281,2.6138882637023926,9.441665649414062,83.02394104003906,3.3989999294281006,230.6220245361328,,8.621883392333984,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1976,THA,41896511.0,144055671117.0,,0.0,0.0,0.0,,,,0.0,,15.990243911743164,0.2562786340713501,44.37117385864258,1.8589973449707031,,,47.18614959716797,0.5856635570526123,43.603641510009766,1.8268404006958008,,1.6076768636703491,,,,,5.600419521331787,6.167030334472656,2775.513427734375,0.8072179555892944,5.459634304046631,5.463263988494873,,,2518.819580078125,105.52975463867188,,91.26303100585938,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,7.002064228057861,0.6611118316650391,10.102777481079102,86.80914306640625,3.63700008392334,241.1364898681641,,8.736968040466309,7.002064228057861,0.6611118316650391,10.102777481079102,86.80914306640625,3.63700008392334,241.1364898681641,,8.736968040466309,,,,0.0,0.0,0.0,0.0,0.0,,0.0,5.288224697113037,5.2069854736328125,103.6707534790039,,,2474.448486328125,,0.0,0.0,0.0,,89.65535736083984,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,116.2843246459961,7.002064228057861,0.6611118316650391,10.102777481079102,86.80914306640625,3.63700008392334,241.1364898681641,,8.736968040466309,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1977,THA,42843973.0,158271602285.0,,0.0,0.0,0.0,,,,0.0,,-3.818075656890869,-0.0709779262542724,41.7332763671875,1.7880194187164309,,,-35.44118118286133,-0.647453784942627,27.52748107910156,1.1793866157531738,,1.4041569232940674,,,,,10.008563041687012,11.638389587402344,2985.78076171875,0.8082480430603027,12.07089614868164,12.738386154174805,,,2760.438232421875,118.26813507080078,,92.8776397705078,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-10.228209495544434,-1.0333328247070312,9.06944465637207,76.20675659179688,3.265000104904175,211.6854248046875,,7.122363090515137,-10.228209495544434,-1.0333328247070312,9.06944465637207,76.20675659179688,3.265000104904175,211.6854248046875,,7.122363090515137,,,,0.0,0.0,0.0,0.0,0.0,,0.0,12.355813026428224,12.809364318847656,116.48011779785156,,,2718.704833984375,,0.0,0.0,0.0,,91.47348022460938,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,127.92271423339844,-10.228209495544434,-1.0333328247070312,9.06944465637207,76.20675659179688,3.265000104904175,211.6854248046875,,7.122363090515137,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1978,THA,43788976.0,173964911097.0,,0.0,0.0,0.0,,,,0.0,,28.78394317626953,0.514662504196167,52.585880279541016,2.3026819229125977,,,45.5580940246582,0.5373060703277588,39.20376586914063,1.7166926860809326,,1.692347288131714,,,,,6.660119533538818,8.519805908203125,3115.91015625,0.7843105792999268,10.091588020324709,11.935133934020996,,,2973.42578125,130.20327758789062,,95.69239807128906,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-35.37519836425781,-3.208333969116211,5.861110687255859,48.18564224243164,2.109999895095825,133.8489990234375,,4.307600975036621,-35.37519836425781,-3.208333969116211,5.861110687255859,48.18564224243164,2.109999895095825,133.8489990234375,,4.307600975036621,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.80465316772461,11.42047119140625,127.9005889892578,,,2920.83984375,,0.0,0.0,0.0,,94.00005340576172,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,136.44252014160156,-35.37519836425781,-3.208333969116211,5.861110687255859,48.18564224243164,2.109999895095825,133.8489990234375,,4.307600975036621,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1979,THA,44718436.0,183049030050.0,,0.0,0.0,0.0,,,,0.0,,110.27197265625,2.539212703704834,108.27513122558594,4.841894626617432,,,112.20658111572266,1.9262421131134035,81.46382141113281,3.642934799194336,,3.352590084075928,,,,,6.277191638946533,8.56475830078125,3242.67333984375,0.7921772599220276,3.959460735321045,5.1553473472595215,,,3026.90869140625,135.35861206054688,,93.72404479980467,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,54.64455795288086,3.202777862548828,9.063888549804688,72.96766662597656,3.263000011444092,202.68795776367188,,6.2759528160095215,54.64455795288086,3.202777862548828,9.063888549804688,72.96766662597656,3.263000011444092,202.68795776367188,,6.2759528160095215,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0454437732696533,2.6161346435546875,130.5167236328125,,,2918.633544921875,,0.0,0.0,0.0,,90.3714599609375,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,145.0072784423828,54.64455795288086,3.202777862548828,9.063888549804688,72.96766662597656,3.263000011444092,202.68795776367188,,6.2759528160095215,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1980,THA,45650031.0,191441891859.0,,0.0,0.0,0.0,,,,0.0,,8.128202438354492,0.3935589790344238,114.6867446899414,5.235453605651856,,,27.904935836791992,1.0165586471557615,102.06988525390624,4.659493446350098,,3.607341766357422,,,,,0.2442230731248855,0.3541412353515625,3184.2568359375,0.7592978477478027,4.608912467956543,6.238560199737549,,,3101.798095703125,141.59718322753906,,97.56354522705078,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-60.98682022094727,-5.527777671813965,3.5361108779907227,27.886070251464844,1.2730000019073486,77.4613037109375,,2.436457395553589,-60.98682022094727,-5.527777671813965,3.5361108779907227,27.886070251464844,1.2730000019073486,77.4613037109375,,2.436457395553589,,,,0.0,0.0,0.0,0.0,0.0,,0.0,4.478354454040527,5.845001220703125,136.36172485351562,,,2987.111328125,,0.0,0.0,0.0,,93.9561996459961,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,145.36141967773438,-60.98682022094727,-5.527777671813965,3.5361108779907227,27.886070251464844,1.2730000019073486,77.4613037109375,,2.436457395553589,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1981,THA,46575851.0,202771411523.0,,0.0,0.0,0.0,,,,0.0,,11.235150337219238,0.5882110595703125,125.03614044189452,5.823664665222168,,,13.62073802947998,0.6346573829650879,113.66728973388672,5.2941508293151855,,3.997987508773804,,,,,0.5754321217536926,0.836456298828125,3138.920166015625,0.7209984660148621,-2.96148681640625,-4.193381786346436,,,2950.108154296875,137.40379333496094,,94.32868957519533,,2.756309986114502,2.756309986114502,,,59.17895126342773,,2.725561141967773,58.51876068115234,2.725561141967773,,1.8922264575958248,,133.62136840820312,4.72499942779541,8.261110305786133,63.85283279418945,2.9739999771118164,177.36895751953125,,5.671311378479004,133.62136840820312,4.72499942779541,8.261110305786133,63.85283279418945,2.9739999771118164,177.36895751953125,,5.671311378479004,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-5.5278730392456055,-7.53790283203125,128.82382202148438,,,2765.89306640625,,0.7787622213363647,16.720300674438477,0.7787622213363647,,88.4384765625,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,146.1978759765625,133.62136840820312,4.72499942779541,8.261110305786133,63.85283279418945,2.9739999771118164,177.36895751953125,,5.671311378479004,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1982,THA,47494577.0,213618825683.0,,0.0,0.0,0.0,,,,0.0,,30.35636329650879,1.767852783203125,159.8396759033203,7.591517448425293,,,16.47168731689453,0.8720359802246094,129.82928466796875,6.166186809539795,,5.090365886688232,,,,,2.479234457015991,3.624588012695313,3154.517333984375,0.7013542056083679,0.7828453779220581,1.0756592750549316,,,2915.68994140625,138.47946166992188,,92.85509490966795,409.7046813964844,11.292730331420898,14.04904079437256,,,295.80303955078125,409.6773986816406,11.166007995605469,292.48748779296875,13.891569137573242,,9.420350074768066,,28.984533309936523,2.394444465637207,10.65555477142334,80.7671127319336,3.8359999656677246,224.35308837890625,,7.144905090332031,28.984533309936523,2.394444465637207,10.65555477142334,80.7671127319336,3.8359999656677246,224.35308837890625,,7.144905090332031,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-9.3033447265625,-11.98492431640625,116.83889770507812,,,2460.047119140625,260.4315795898437,2.0281429290771484,59.09948348999024,2.806905031204224,,78.34437561035156,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,149.8224639892578,28.984533309936523,2.394444465637207,10.65555477142334,80.7671127319336,3.8359999656677246,224.35308837890625,,7.144905090332031,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1983,THA,48423309.0,225512488773.0,,0.0,0.0,0.0,,,,0.0,,-3.984506607055664,-0.3024845123291015,150.52735900878906,7.289032936096191,,,-4.974167346954346,-0.3067164421081543,121.00516510009766,5.859470367431641,,4.455590724945068,,,,,9.629011154174805,14.426422119140623,3391.9384765625,0.7283360958099365,10.793549537658691,14.94684886932373,,,3168.43896484375,153.42630004882812,,93.78539276123048,17.71523094177246,2.488820075988769,16.537860870361328,,,341.52685546875,17.72150993347168,2.4617958068847656,337.716796875,16.353364944458008,,10.109150886535645,,-4.588109493255615,-0.4888887405395508,10.166666030883787,75.58343505859375,3.660000085830689,209.95396423339844,,6.214610576629639,-4.588109493255615,-0.4888887405395508,10.166666030883787,75.58343505859375,3.660000085830689,209.95396423339844,,6.214610576629639,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.921460151672363,12.760513305664062,129.5994110107422,,,2676.384765625,142.38046264648438,3.996484518051148,140.49822998046875,6.803389549255371,,79.22064971923828,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,164.24888610839844,-4.588109493255615,-0.4888887405395508,10.166666030883787,75.58343505859375,3.660000085830689,209.95396423339844,,6.214610576629639,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Thailand,1984,THA,49351711.0,238519429062.0,,0.0,0.0,0.0,,,,0.0,,25.918405532836918,1.8892011642456052,185.97601318359372,9.178234100341797,,,25.247692108154297,1.479381084442139,148.70510864257812,7.338851451873779,,5.0600905418396,,,,,10.878154754638672,17.86724853515625,3690.168701171875,0.7635274529457092,10.83410358428955,16.622364044189453,,,3445.64892578125,170.04867553710938,,93.750244140625,49.29674911499024,8.152627944946289,24.690488815307617,,,500.2965087890625,49.283164978027344,8.059455871582031,494.6701965332031,24.41282081604004,,13.612215995788574,,11.502725601196287,1.1694440841674805,11.33611011505127,82.69216918945312,4.080999851226807,229.7004547119141,,6.249758243560791,11.502725601196287,1.1694440841674805,11.33611011505127,82.69216918945312,4.080999851226807,229.7004547119141,,6.249758243560791,,,,0.0,0.0,0.0,0.0,0.0,,0.0,5.077597141265869,6.580535888671875,136.17994689941406,,,2759.37646484375,81.54228210449219,5.547638893127441,250.2654571533203,12.351028442382812,,75.07793426513672,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,182.1161346435547,11.502725601196287,1.1694440841674805,11.33611011505127,82.69216918945312,4.080999851226807,229.7004547119141,,6.249758243560791,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
