"SUBJECT","YEAR_ID","MONTH_ID","DETAIL_NAME_THAI","COUNTRY","QTY","UNIT","DATAOWNER"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,4,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",4603.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,4,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",993.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,5,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",9047.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,5,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",3194.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,5,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",11142,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,5,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",8571.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,5,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",9859.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,6,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",4540.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,6,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",6542.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,6,"ก๊าซธรรมชาติเหลว (LNG)","แอลจีเรีย",3254.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,6,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",11374.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,6,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",5948.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,7,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",8983.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,7,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",11537.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,7,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",6537.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,7,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",3134.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,7,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",3015.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","อาหรับเอมิเรสต์",5878.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",2941,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","ปาปัวนิวกินี",1531.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",10044,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",5898.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","อียิปต์",2967.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","จีน",2675.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,8,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",2970.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,9,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",6676,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,9,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",1296.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,9,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",11967.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,9,"ก๊าซธรรมชาติเหลว (LNG)","บรูไน",2909.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,9,"ก๊าซธรรมชาติเหลว (LNG)","ฝรั่งเศส",3396.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,9,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",5939.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,10,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",6533.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,10,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",11300.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,10,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",9185.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,10,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",3020.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,11,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",5370.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,11,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",2994.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,11,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",9051.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,11,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",2621.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,12,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",2777.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,12,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",2976.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,12,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",3227.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,12,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",8036.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2565,12,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",9021.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,1,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",3041.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,1,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",15698.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,1,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",2795,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,1,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",2944.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,1,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",3012,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,1,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",2971.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",2874.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",12368.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",3595.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","จีน",3556.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","กินี",3113.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",3566.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,2,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",6856.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,3,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",23021.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,3,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",7582.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,3,"ก๊าซธรรมชาติเหลว (LNG)","บรูไน",3099,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,3,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",1634.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,3,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",3056.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,3,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",8313.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,4,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",2748.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,4,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",5845.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,4,"ก๊าซธรรมชาติเหลว (LNG)","โมซัมบิก",3534.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,4,"ก๊าซธรรมชาติเหลว (LNG)","บรูไน",2992.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,4,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",23390.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,4,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",7728.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",16800,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",9156,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",2606.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",15444.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",4020.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","โมซัมบิก",3459.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,5,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",8869.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",3469,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","โมซัมบิก",3459.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",3299.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",16149.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",4033.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",12335.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",2594.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,6,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",12122.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",8908.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","แอลจีเรีย",3654.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",12988.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",3544.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",2915.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","บรูไน",3008.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","โมซัมบิก",3479.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,7,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",12697.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","อินโดนีเซีย",5994.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","โมซัมบิก",3569.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",13537.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",4069.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",2944.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",5604.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,8,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",10572.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",8898.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",2671.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","บรูไน",3137.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",10754.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",3529.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",17547.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,9,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",2892.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,10,"ก๊าซธรรมชาติเหลว (LNG)","ทรินิเดด&โตเบกโก",2765.8,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,10,"ก๊าซธรรมชาติเหลว (LNG)","บรูไน",3522,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,10,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",8742.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,10,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",14688,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,10,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",9931.2,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","จีน",3486.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","กินี",2809.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",8897.1,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","ปาปัวนิวกินี",3312.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",3582.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",5804.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","โมซัมบิก",3443.4,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,11,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",3220.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,12,"ก๊าซธรรมชาติเหลว (LNG)","ไนจีเรีย",3430.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,12,"ก๊าซธรรมชาติเหลว (LNG)","อเมริกา",10705.7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,12,"ก๊าซธรรมชาติเหลว (LNG)","กาตาร์",8904.5,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,12,"ก๊าซธรรมชาติเหลว (LNG)","โอมาน",1683.6,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2566,12,"ก๊าซธรรมชาติเหลว (LNG)","มาเลเซีย",8165.3,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการนำเข้าก๊าซธรรมชาติเหลว (LNG)",2567,1,"ก๊าซธรรมชาติเหลว (LNG)","ออสเตรเลีย",16561.9,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
